Entity,Code,Year,Productivity: output per hour worked
Taiwan,TWN,2002,39.60988
Taiwan,TWN,2003,39.98505
Taiwan,TWN,2004,40.77388
Taiwan,TWN,2005,43.20862
Taiwan,TWN,2006,42.848755
Taiwan,TWN,2007,43.57065
Taiwan,TWN,2008,42.69296
Taiwan,TWN,2009,41.856335
Taiwan,TWN,2010,44.5601
Taiwan,TWN,2011,45.668552
Taiwan,TWN,2012,45.23482
Taiwan,TWN,2013,44.61669
Taiwan,TWN,2015,43.036137
Taiwan,TWN,2016,43.07984
Taiwan,TWN,2017,44.999302
Taiwan,TWN,2018,45.001755
Taiwan,TWN,2019,46.014313
Thailand,THA,1970,2.4565363
Thailand,THA,1971,2.513515
Thailand,THA,1972,2.6661272
Thailand,THA,1973,2.6904776
Thailand,THA,1974,2.7070975
Thailand,THA,1975,2.8011901
Thailand,THA,1976,2.9758074
Thailand,THA,1977,3.2212675
Thailand,THA,1978,3.2475424
Thailand,THA,1979,3.3730059
Thailand,THA,1980,3.2158048
Thailand,THA,1981,3.4119394
Thailand,THA,1982,3.8682032
Thailand,THA,1983,3.3342357
Thailand,THA,1984,3.2987711
Thailand,THA,1985,3.4396014
Thailand,THA,1986,3.3923655
Thailand,THA,1987,3.576176
Thailand,THA,1988,3.7633352
Thailand,THA,1989,3.9215462
Thailand,THA,1990,4.526281
Thailand,THA,1991,4.676503
Thailand,THA,1992,4.9308076
Thailand,THA,1993,5.5268965
Thailand,THA,1994,5.9042473
Thailand,THA,1995,6.5853
Thailand,THA,1996,7.4958553
Thailand,THA,1997,6.877873
Thailand,THA,1998,5.889067
Thailand,THA,1999,6.183715
Thailand,THA,2000,6.1977625
Thailand,THA,2001,6.5658803
Thailand,THA,2002,6.9211497
Thailand,THA,2003,7.300802
Thailand,THA,2004,7.6645355
Thailand,THA,2005,8.444663
Thailand,THA,2006,8.8521385
Thailand,THA,2007,9.2954645
Thailand,THA,2008,9.652878
Thailand,THA,2009,9.282351
Thailand,THA,2010,10.453212
Thailand,THA,2011,11.046585
Thailand,THA,2012,12.355092
Thailand,THA,2013,12.694019
Thailand,THA,2014,12.534133
Thailand,THA,2015,12.897164
Thailand,THA,2016,13.135729
Thailand,THA,2017,14.745839
Thailand,THA,2018,14.859359
Thailand,THA,2019,15.167234
Trinidad and Tobago,TTO,1991,22.889187
Trinidad and Tobago,TTO,1992,21.78846
Trinidad and Tobago,TTO,1993,20.282984
Trinidad and Tobago,TTO,1994,19.54792
Trinidad and Tobago,TTO,1995,18.79509
Trinidad and Tobago,TTO,1996,17.768461
Trinidad and Tobago,TTO,1997,17.40852
Trinidad and Tobago,TTO,1998,16.4345
Trinidad and Tobago,TTO,1999,18.962158
Trinidad and Tobago,TTO,2000,22.101263
Trinidad and Tobago,TTO,2001,20.48534
Trinidad and Tobago,TTO,2002,21.240498
Turkey,TUR,1970,10.601305
Turkey,TUR,1971,10.768229
Turkey,TUR,1972,11.473463
Turkey,TUR,1973,11.864732
Turkey,TUR,1974,13.271403
Turkey,TUR,1975,14.196969
Turkey,TUR,1976,15.674814
Turkey,TUR,1977,15.050656
Turkey,TUR,1978,14.478953
Turkey,TUR,1979,14.118378
Turkey,TUR,1980,13.800844
Turkey,TUR,1981,15.372226
Turkey,TUR,1982,14.731944
Turkey,TUR,1983,15.183311
Turkey,TUR,1984,16.2663
Turkey,TUR,1985,16.364235
Turkey,TUR,1986,16.780891
Turkey,TUR,1987,18.249243
Turkey,TUR,1988,17.687508
Turkey,TUR,1989,17.013956
Turkey,TUR,1990,18.645437
Turkey,TUR,1991,17.0931
Turkey,TUR,1992,17.62716
Turkey,TUR,1993,20.266287
Turkey,TUR,1994,17.478455
Turkey,TUR,1995,19.02518
Turkey,TUR,1996,20.25807
Turkey,TUR,1997,21.55358
Turkey,TUR,1998,20.888668
Turkey,TUR,1999,19.306677
Turkey,TUR,2000,21.29033
Turkey,TUR,2001,20.841036
Turkey,TUR,2002,20.80566
Turkey,TUR,2003,20.569073
Turkey,TUR,2004,23.346582
Turkey,TUR,2005,25.003391
Turkey,TUR,2006,27.891794
Turkey,TUR,2007,30.429176
Turkey,TUR,2008,31.903471
Turkey,TUR,2009,31.13515
Turkey,TUR,2010,33.744137
Turkey,TUR,2011,35.660713
Turkey,TUR,2012,36.57103
Turkey,TUR,2013,38.42478
Turkey,TUR,2014,39.79341
Turkey,TUR,2015,41.47944
Turkey,TUR,2016,40.536507
Turkey,TUR,2017,41.799202
Turkey,TUR,2018,43.00543
Turkey,TUR,2019,43.692204
United Kingdom,GBR,1950,10.331418
United Kingdom,GBR,1951,10.466235
United Kingdom,GBR,1952,10.593669
United Kingdom,GBR,1953,11.059659
United Kingdom,GBR,1954,11.30144
United Kingdom,GBR,1955,11.641586
United Kingdom,GBR,1956,11.858819
United Kingdom,GBR,1957,12.199872
United Kingdom,GBR,1958,12.563811
United Kingdom,GBR,1959,13.220182
United Kingdom,GBR,1960,13.684072
United Kingdom,GBR,1961,14.121128
United Kingdom,GBR,1962,14.465169
United Kingdom,GBR,1963,15.071082
United Kingdom,GBR,1964,15.790694
United Kingdom,GBR,1965,16.23007
United Kingdom,GBR,1966,16.954702
United Kingdom,GBR,1967,17.71465
United Kingdom,GBR,1968,18.621292
United Kingdom,GBR,1969,19.06971
United Kingdom,GBR,1970,20.08753
United Kingdom,GBR,1971,21.08466
United Kingdom,GBR,1972,21.464174
United Kingdom,GBR,1973,22.490616
United Kingdom,GBR,1974,21.869186
United Kingdom,GBR,1975,21.895576
United Kingdom,GBR,1976,23.206436
United Kingdom,GBR,1977,24.14847
United Kingdom,GBR,1978,25.635654
United Kingdom,GBR,1979,26.88557
United Kingdom,GBR,1980,27.886408
United Kingdom,GBR,1981,28.654884
United Kingdom,GBR,1982,29.300915
United Kingdom,GBR,1983,30.296846
United Kingdom,GBR,1984,29.932909
United Kingdom,GBR,1985,30.047451
United Kingdom,GBR,1986,30.333141
United Kingdom,GBR,1987,31.004234
United Kingdom,GBR,1988,30.986446
United Kingdom,GBR,1989,30.594942
United Kingdom,GBR,1990,31.00492
United Kingdom,GBR,1991,31.34582
United Kingdom,GBR,1992,32.18279
United Kingdom,GBR,1993,33.45371
United Kingdom,GBR,1994,33.91728
United Kingdom,GBR,1995,36.779327
United Kingdom,GBR,1996,38.637474
United Kingdom,GBR,1997,40.242714
United Kingdom,GBR,1998,41.010826
United Kingdom,GBR,1999,42.357723
United Kingdom,GBR,2000,44.76795
United Kingdom,GBR,2001,45.33829
United Kingdom,GBR,2002,45.502758
United Kingdom,GBR,2003,46.255444
United Kingdom,GBR,2004,46.993843
United Kingdom,GBR,2005,49.651768
United Kingdom,GBR,2006,50.061077
United Kingdom,GBR,2007,49.39457
United Kingdom,GBR,2008,50.692265
United Kingdom,GBR,2009,48.38714
United Kingdom,GBR,2010,51.329544
United Kingdom,GBR,2011,51.850594
United Kingdom,GBR,2012,52.153336
United Kingdom,GBR,2013,53.171543
United Kingdom,GBR,2014,52.07599
United Kingdom,GBR,2015,53.37609
United Kingdom,GBR,2016,53.079872
United Kingdom,GBR,2017,54.676918
United Kingdom,GBR,2018,54.799587
United Kingdom,GBR,2019,54.34881
United States,USA,1950,19.803486
United States,USA,1951,20.120426
United States,USA,1952,20.598131
United States,USA,1953,21.30933
United States,USA,1954,21.892582
United States,USA,1955,22.800766
United States,USA,1956,22.947628
United States,USA,1957,23.664543
United States,USA,1958,24.276978
United States,USA,1959,25.127491
United States,USA,1960,25.648903
United States,USA,1961,26.486559
United States,USA,1962,27.38961
United States,USA,1963,28.385633
United States,USA,1964,29.319862
United States,USA,1965,30.187088
United States,USA,1966,31.040636
United States,USA,1967,31.453077
United States,USA,1968,32.355244
United States,USA,1969,32.59705
United States,USA,1970,33.242287
United States,USA,1971,34.63091
United States,USA,1972,35.618088
United States,USA,1973,36.66489
United States,USA,1974,36.2089
United States,USA,1975,37.12749
United States,USA,1976,38.141457
United States,USA,1977,38.626003
United States,USA,1978,39.1048
United States,USA,1979,39.33189
United States,USA,1980,39.362434
United States,USA,1981,40.185394
United States,USA,1982,39.999233
United States,USA,1983,41.048336
United States,USA,1984,42.035206
United States,USA,1985,42.535244
United States,USA,1986,43.41627
United States,USA,1987,43.60946
United States,USA,1988,44.175945
United States,USA,1989,44.53704
United States,USA,1990,45.16287
United States,USA,1991,45.744625
United States,USA,1992,47.651917
United States,USA,1993,48.10981
United States,USA,1994,48.650463
United States,USA,1995,49.04458
United States,USA,1996,50.09086
United States,USA,1997,51.070477
United States,USA,1998,52.246185
United States,USA,1999,53.717453
United States,USA,2000,55.11331
United States,USA,2001,56.182423
United States,USA,2002,57.68048
United States,USA,2003,59.586433
United States,USA,2004,61.241177
United States,USA,2005,62.52242
United States,USA,2006,63.186916
United States,USA,2007,63.884613
United States,USA,2008,64.56712
United States,USA,2009,66.34159
United States,USA,2010,68.20562
United States,USA,2011,68.31264
United States,USA,2012,68.82278
United States,USA,2013,69.43636
United States,USA,2014,70.00538
United States,USA,2015,70.63671
United States,USA,2016,70.92089
United States,USA,2017,71.63857
United States,USA,2018,72.48703
United States,USA,2019,73.7004
Uruguay,URY,1990,13.299828
Uruguay,URY,1991,13.903573
Uruguay,URY,1992,15.332535
Uruguay,URY,1993,16.012783
Uruguay,URY,1994,16.9259
Uruguay,URY,1995,16.467913
Uruguay,URY,1996,17.332657
Uruguay,URY,1997,17.354332
Uruguay,URY,1998,17.478636
Uruguay,URY,1999,16.867584
Uruguay,URY,2000,16.522802
Uruguay,URY,2001,16.101044
Uruguay,URY,2002,15.725895
Uruguay,URY,2003,15.925493
Uruguay,URY,2004,15.562443
Uruguay,URY,2005,16.295483
Uruguay,URY,2006,16.68038
Uruguay,URY,2007,17.82848
Uruguay,URY,2008,19.192266
Uruguay,URY,2009,20.335516
Uruguay,URY,2010,23.218733
Uruguay,URY,2011,24.969807
Uruguay,URY,2012,25.788666
Uruguay,URY,2013,26.35496
Uruguay,URY,2014,27.157722
Uruguay,URY,2015,27.477356
Uruguay,URY,2016,27.915611
Uruguay,URY,2017,28.295845
Uruguay,URY,2018,28.267454
Uruguay,URY,2019,28.378277
Venezuela,VEN,1950,8.828285
Venezuela,VEN,1951,9.514012
Venezuela,VEN,1952,10.618969
Venezuela,VEN,1953,10.667643
Venezuela,VEN,1954,11.500893
Venezuela,VEN,1955,11.91255
Venezuela,VEN,1956,12.527544
Venezuela,VEN,1957,13.383218
Venezuela,VEN,1958,13.79243
Venezuela,VEN,1959,14.095871
Venezuela,VEN,1960,12.894877
Venezuela,VEN,1961,13.00281
Venezuela,VEN,1962,13.634249
Venezuela,VEN,1963,14.300011
Venezuela,VEN,1964,15.501996
Venezuela,VEN,1965,15.626375
Venezuela,VEN,1966,15.383903
Venezuela,VEN,1967,15.57774
Venezuela,VEN,1968,16.987415
Venezuela,VEN,1969,17.592003
Venezuela,VEN,1970,19.44451
Venezuela,VEN,1971,18.209164
Venezuela,VEN,1972,18.179869
Venezuela,VEN,1973,19.331163
Venezuela,VEN,1974,22.671999
Venezuela,VEN,1975,21.306314
Venezuela,VEN,1976,22.839758
Venezuela,VEN,1977,23.321024
Venezuela,VEN,1978,21.663076
Venezuela,VEN,1979,22.254908
Venezuela,VEN,1980,19.492306
Venezuela,VEN,1981,18.939642
Venezuela,VEN,1982,17.599707
Venezuela,VEN,1983,17.762857
Venezuela,VEN,1984,18.163025
Venezuela,VEN,1985,16.658176
Venezuela,VEN,1986,14.904936
Venezuela,VEN,1987,14.518197
Venezuela,VEN,1988,14.213692
Venezuela,VEN,1989,13.380918
Venezuela,VEN,1990,13.782229
Venezuela,VEN,1991,14.263082
Venezuela,VEN,1992,14.305857
Venezuela,VEN,1993,13.359987
Venezuela,VEN,1994,12.315057
Venezuela,VEN,1995,12.324745
Venezuela,VEN,1996,11.986189
Venezuela,VEN,1997,11.541097
Venezuela,VEN,1998,10.0934515
Venezuela,VEN,1999,10.557389
Venezuela,VEN,2000,12.499258
Venezuela,VEN,2001,11.6547985
Venezuela,VEN,2002,10.873657
Venezuela,VEN,2003,10.620219
Venezuela,VEN,2004,12.628008
Venezuela,VEN,2005,15.701362
Venezuela,VEN,2006,17.796515
Vietnam,VNM,1970,0.8612904
Vietnam,VNM,1971,0.884889
Vietnam,VNM,1972,1.0250126
Vietnam,VNM,1973,0.96589863
Vietnam,VNM,1974,0.96174157
Vietnam,VNM,1975,0.83266914
Vietnam,VNM,1976,0.9264008
Vietnam,VNM,1977,1.0548981
Vietnam,VNM,1978,1.0408705
Vietnam,VNM,1979,1.0948144
Vietnam,VNM,1980,1.1113576
Vietnam,VNM,1981,1.1276174
Vietnam,VNM,1982,1.1103384
Vietnam,VNM,1983,1.1524781
Vietnam,VNM,1984,1.2128034
Vietnam,VNM,1985,1.2438431
Vietnam,VNM,1986,1.2473692
Vietnam,VNM,1987,1.2508391
Vietnam,VNM,1988,1.27973
Vietnam,VNM,1989,1.2303238
Vietnam,VNM,1990,1.248242
Vietnam,VNM,1991,1.3763326
Vietnam,VNM,1992,1.4473767
Vietnam,VNM,1993,1.6003783
Vietnam,VNM,1994,1.6578928
Vietnam,VNM,1995,1.7611171
Vietnam,VNM,1996,1.9628545
Vietnam,VNM,1997,2.0946474
Vietnam,VNM,1998,2.0764184
Vietnam,VNM,1999,2.0388327
Vietnam,VNM,2000,2.1008787
Vietnam,VNM,2001,2.3221524
Vietnam,VNM,2002,2.4716961
Vietnam,VNM,2003,2.5970147
Vietnam,VNM,2004,2.7989905
Vietnam,VNM,2005,3.0270452
Vietnam,VNM,2006,3.0816696
Vietnam,VNM,2007,3.380881
Vietnam,VNM,2008,3.399545
Vietnam,VNM,2009,3.2103312
Vietnam,VNM,2010,3.712698
Vietnam,VNM,2011,3.8844273
Vietnam,VNM,2012,4.0761576
Vietnam,VNM,2013,4.3015313
Vietnam,VNM,2014,4.804195
Vietnam,VNM,2015,4.946606
Vietnam,VNM,2016,5.1569247
Vietnam,VNM,2017,5.652919
Vietnam,VNM,2018,5.982665
Vietnam,VNM,2019,6.739149
